买家会员名,宝贝ID,购买次数
2879,547510552253,1
2880,36266985550,1
2880,521019257989,1
2880,536728628605,1
2880,539677826038,1
2880,540407272609,1
2880,544066720474,1
2881,550634023902,1
2882,544115759872,1
2883,544768785584,9
2884,39386028930,1
2884,547380519834,1
2884,547389639874,1
2885,550735773284,1
2886,545516801138,1
2887,545516801138,1
2888,544768785584,1
2889,37276995387,1
2890,545602185334,1
2891,549882564050,4
2892,36266985550,1
2892,36267739775,1
2893,537252200486,1
2893,543644663788,1
2893,543661881179,1
2893,543672634097,1
2893,543719829706,1
2893,546275765548,1
2893,546928423058,1
2893,548547222435,1
2893,549698359290,1
2893,550977477078,1
2894,44928090920,1
2894,545912368452,1
2894,547644315780,1
2895,543627278103,1
2895,543719829706,1
2895,544017279596,1
2895,544115359956,4
2895,545516801138,1
2896,538494418449,1
2897,528109847799,1
2897,538585695146,2
2897,541592384250,1
2897,544100858313,1
2897,545974803385,1
2898,44928090920,1
2898,520310825412,2
2898,522609190751,1
2899,36286235128,3
2899,39375321605,1
2899,39386028930,1
2899,42768874029,1
2899,528153854399,1
2899,541254875522,1
2899,542939108885,1
2899,547380519834,1
2899,547382055156,1
2899,547389639874,1
2899,547510552253,1
2899,549744152016,1
2900,545516801138,1
2901,35722000205,1
2901,39539028043,2
2901,42577833473,3
2901,528109847799,1
2901,528725788435,1
2901,530812936284,1
2901,543889179481,1
2901,547751184046,1
2901,547812750733,1
2902,541474263467,1
2903,550735773284,1
2903,550966828606,1
2903,551091071810,1
2904,35721723963,2
2904,35798891586,1
2905,36266985550,1
2905,36286235128,7
2905,39375321605,1
2905,40415550893,1
2905,42577833473,2
2905,42711696783,1
2905,522609190751,1
2905,527419046969,1
2905,528166273868,1
2905,529100790989,1
2905,531145857565,2
2905,536083448292,3
2905,537252200486,1
2905,538494418449,1
2905,538535227251,1
2905,538658965256,1
2905,540658025950,1
2905,541659214822,1
2905,542978775847,1
2905,545566976422,1
2905,547306204530,1
2905,547387807548,1
2905,547742157633,1
2905,547794157516,1
2905,549640657338,1
2905,549744152016,1
2905,550659732532,1
2905,550715341924,2
2905,550735773284,1
2906,36353085367,1
2906,36416065395,1
2906,536009750573,1
2907,537396783238,1
2908,530812936284,1
2908,545566976422,1
2908,548998614714,2
2909,544100858313,1
2910,35721027449,1
2910,35722000205,5
2910,35722333869,2
2910,39539028043,6
2910,527475911875,2
2910,530449665002,1
2910,536009750573,1
2911,36266985550,1
2911,36286235128,1
2911,528166273868,1
2911,536125595091,1
2911,543670894727,1
2911,547510552253,1
2911,547644315780,1
2911,550715341924,1
2912,545516801138,1
2913,35721723963,1
2913,35797606083,1
2913,36074765406,1
2913,531877266868,1
2913,536083448292,1
2913,549378588703,2
2914,530812936284,1
2915,36286235128,1
2915,40400203213,3
2915,550367550663,1
2916,550367550663,1
2917,35722000205,2
2917,36416065395,1
2917,538658221958,1
2917,547382055156,1
2917,548998614714,2
2917,550905064205,1
2918,550339533001,1
2919,544768785584,1
2920,35722000205,2
2920,39539028043,1
2920,522171062085,1
2920,547742157633,1
2921,527419046969,1
2922,36351422002,1
2922,42711696783,1
2922,543616921912,1
2922,545912368452,1
2922,549378588703,1
2923,36351422002,1
2923,36500131840,1
2923,39375321605,1
2923,39386028930,1
2923,531372212963,1
2923,531877266868,2
2923,536083448292,1
2923,537166359199,1
2923,537396783238,1
2923,541659214822,1
2923,542978775847,1
2923,546275765548,1
2923,546827381933,1
2923,547389639874,1
2923,547510552253,1
2924,36353085367,1
2925,39539028043,5
2926,541592740476,1
2926,545957998521,7
2927,40400203213,1
2927,531877266868,1
2927,540407272609,1
2927,544768785584,1
2927,550997388851,1
2928,42768874029,1
2928,545516801138,1
2929,35722000205,6
2930,39539028043,1
2930,544066720474,1
2931,540882092170,1
2932,36266985550,1
2932,36286235128,3
2932,39375321605,1
2932,39386028930,1
2932,43104145123,1
2932,530812936284,1
2932,533204346200,1
2932,536125595091,1
2932,537215013586,1
2932,537252200486,1
2932,541474263467,1
2932,541659214822,1
2932,545516801138,1
2932,547794157516,1
2932,550367550663,1
2933,36286235128,2
2933,528109847799,1
2933,531877266868,2
2933,539678458590,1
2933,544106286825,1
2933,547389639874,1
2934,36286235128,1
2934,36353085367,1
2934,37665896062,1
2934,528705813655,1
2934,537166359199,1
2934,537396783238,1
2934,546827381933,1
2934,549744152016,1
2935,35722000205,1
2936,39539028043,1
2936,42577833473,1
2936,520310825412,1
2936,528109847799,1
2936,539677826038,1
2936,540407272609,1
2936,544016559367,2
2936,549710009588,1
2937,530449665002,1
2938,37941111428,1
2939,545538490326,2
2940,530812936284,1
2941,35798891586,1
2941,521906910410,1
2941,538658965256,1
2941,539677826038,1
2941,546827381933,1
2941,549710009588,1
2942,35722000205,1
2942,36353085367,2
2942,36416065395,1
2942,530812936284,1
2942,531846025844,1
2943,521906910410,1
2943,550905064205,1
2943,550977477078,1
2944,545516801138,1
2945,550905064205,1
2946,40400203213,3
2947,35877393642,1
2947,36266985550,1
2947,36286235128,1
2947,43104145123,1
2947,44928090920,1
2947,530910185416,1
2947,539522491801,1
2947,546243180299,1
2947,546827381933,1
2947,548547222435,1
2947,550977477078,1
2948,35722000205,3
2948,44928090920,2
2948,539677826038,3
2948,545538490326,2
2948,546275765548,2
2949,35877393642,1
2949,530812936284,1
2949,531145857565,1
2949,545538490326,1
2949,549518534180,1
2950,521019257989,1
2950,531379484499,1
2950,531846025844,1
2950,538535227251,1
2950,540349069906,1
2950,549518534180,1
2951,36266985550,2
2951,37941111428,2
2951,42577833473,2
2951,527419046969,2
2951,530812936284,1
2951,535612234886,1
2951,544016559367,2
2951,544115759872,4
2951,549378588703,2
2952,535703074519,1
2953,545516801138,1
2954,36416065395,1
2954,36500131840,1
2954,42577833473,1
2954,522566248653,1
2954,539522491801,1
2954,545957998521,1
2955,36416065395,1
2955,37276995387,1
2955,532940035080,1
2955,537252200486,1
2955,538494418449,1
2955,538539816052,1
2955,545538490326,1
2955,547742157633,1
2955,547812750733,1
2955,549378588703,5
2955,549765831606,1
2957,36266985550,1
2957,537396783238,1
2957,548998614714,1
2957,549378588703,1
2957,550597738824,1
2957,550659732532,1
2958,527419046969,1
2958,536009750573,1
2958,545516801138,1
2958,547751184046,1
2958,547794157516,1
2959,36081332365,1
2959,36266985550,1
2959,531846025844,1
2959,540407272609,1
2959,549765831606,1
2960,544768785584,1
2960,547510552253,1
2960,547572252871,1
2961,547751184046,1
2962,536009750573,1
2963,36286235128,4
2964,521019257989,2
2964,533204346200,1
2964,541659214822,1
2965,536125595091,1
2966,39386028930,1
2966,530810980941,1
2966,538535227251,1
2966,547742157633,1
2967,538535227251,1
2967,547510552253,1
2967,550634023902,1
2968,35722333869,3
2969,530812936284,1
2969,535612234886,1
2969,537396783238,1
2970,535612234886,1
2971,35721723963,1
2971,42240451814,1
2971,538658965256,1
2971,547510552253,1
2972,546275765548,1
2973,535703074519,1
2973,536009750573,1
2973,537396783238,4
2973,539677826038,2
2973,540661582201,1
2974,35722333869,1
2975,543694756340,1
2976,35721027449,1
2976,35722000205,2
2976,36074765406,1
2976,36500131840,1
2976,37276995387,1
2976,37941111428,2
2976,522609190751,1
2976,531877266868,1
2976,545516801138,2
2976,546827381933,1
2976,547812750733,1
2976,549710009588,1
2977,35722000205,2
2977,42577833473,1
2977,531372212963,1
2977,537318544352,1
2977,539522491801,1
2977,540662535716,1
2977,541254875522,2
2977,541659214822,1
2977,545516801138,1
2977,545912368452,1
2977,545959606207,1
2977,549736062191,1
2978,35877393642,3
2978,36266985550,1
2978,45171930915,1
2978,527419046969,1
2978,532940035080,1
2978,533204346200,1
2978,535612234886,1
2978,535647669951,1
2978,535703074519,1
2978,541474263467,1
2978,543719829706,1
2978,544768785584,5
2978,545974803385,1
2978,550634023902,1
2979,541474263467,1
2979,545516801138,1
2980,44928090920,1
2980,531145857565,1
2980,544066720474,1
2980,544768785584,1
2980,545516801138,1
2981,546827381933,1
2981,547572252871,1
2981,549536550945,1
2982,40400203213,1
2982,529405509010,1
2982,530812936284,1
2982,537396783238,1
2983,520310825412,2
2983,521926312352,1
2983,527475911875,1
2984,530812936284,1
2985,45171930915,1
2985,532940035080,1
2985,535612234886,1
2985,535703074519,1
2985,537396783238,1
2985,538539816052,1
2985,538540548218,1
2985,540661582201,1
2985,541474263467,1
2985,545538490326,1
2985,545602185334,1
2985,547306204530,1
2985,550597738824,1
2985,550634023902,1
2986,35721723963,1
2986,36058620932,1
2986,42646163798,1
2986,521906910410,1
2986,528166273868,1
2986,530910185416,1
2986,531877266868,1
2986,536009750573,1
2986,543616473590,1
2986,547510552253,1
2986,547794157516,1
2986,548998614714,1
2986,549536550945,1
2986,549640657338,1
2987,531877266868,4
2987,536009750573,1
2987,545516801138,1
2987,548998614714,2
2988,44928090920,1
2989,527419046969,9
2990,536125595091,1
2991,536125595091,1
2992,528166273868,1
2992,538494418449,1
2992,547387807548,1
2992,547742157633,1
2992,547812750733,1
2993,36081332365,1
2993,36353085367,1
2993,40400203213,1
2993,531877266868,3
2993,538539816052,1
2993,538658221958,1
2993,543694756340,1
2993,544099790786,1
2993,545566976422,1
2993,546104970758,2
2994,521826021046,1
2995,35721027449,1
2995,36500131840,1
2995,521926312352,1
2995,531846025844,1
2995,535703074519,1
2995,540407272609,1
2995,544066720474,1
2995,545516801138,1
2995,546827381933,1
2995,547572252871,1
2996,530812936284,1
2997,536125595091,1
2998,545538490326,1
2999,36266985550,1
2999,527419046969,2
2999,545516801138,1
2999,547794157516,1
3000,36286235128,1
3001,547794157516,1
3002,36286235128,1
3002,37665896062,1
3002,42240451814,1
3002,44928090920,1
3002,531877266868,1
3002,547389639874,1
3003,36266985550,1
3003,530710879153,1
3004,36416065395,1
3004,530810980941,1
3004,536083448292,1
3004,536125595091,1
3004,542939108885,1
3004,547380519834,1
3004,547510552253,1
3004,548130516925,1
3005,35877393642,2
3005,36074765406,1
3005,36414345451,1
3005,524619920574,1
3005,527475911875,2
3005,535612234886,1
3005,535703074519,1
3005,536009750573,1
3005,538585695146,1
3006,537396783238,2
3007,35722000205,3
3008,547644315780,1
3009,545538490326,1
3010,541659214822,1
3011,550634023902,1
3012,40400203213,1
3012,531877266868,2
3013,530812936284,1
3014,36266985550,1
3014,36267739775,1
3014,36416065395,1
3014,42577833473,1
3014,44928090920,2
3014,520310825412,2
3014,527419046969,2
3014,529100790989,1
3014,541659214822,1
3014,544100858313,1
3014,544115759872,2
3014,547794157516,1
3014,550659732532,1
3015,535612234886,1
3016,35798985871,1
3016,36266985550,1
3016,36267739775,1
3016,36286235128,3
3016,42240451814,1
3016,520310825412,1
3016,531145857565,1
3016,543827067334,1
3016,544017279596,1
3016,544115359956,1
3017,528109847799,1
3018,521926312352,1
3019,36286235128,1
3019,39539028043,2
3019,527419046969,1
3019,528166273868,1
3020,36058620932,1
3020,36266985550,1
3020,531846025844,1
3020,539409835003,1
3020,543618945546,1
3020,543636819112,1
3020,547382055156,1
3020,549518534180,1
3021,35721723963,1
3021,529337915679,1
3021,530812936284,1
3021,550905064205,1
3022,527419046969,2
3022,547742157633,1
3023,545939669017,1
3023,549536550945,1
3024,36286235128,1
3024,39386028930,1
3024,538535227251,1
3024,547389639874,1
3025,36286235128,1
3025,528109847799,1
3025,529405509010,1
3025,537166359199,1
3026,35722000205,1
3026,36286235128,1
3026,37941111428,1
3026,539677826038,1
3026,541659214822,1
3026,543616921912,1
3026,545912368452,1
3026,550680496523,1
3027,547644315780,1
3028,550659732532,1
3029,35798891586,1
3029,36351422002,1
3029,521019257989,1
3029,530710879153,1
3029,547297272467,1
3030,35877393642,1
3030,36266985550,1
3030,42240451814,1
3030,529100790989,1
3030,535612234886,1
3030,535703074519,1
3030,537396783238,3
3030,538658221958,1
3030,546243180299,6
3030,550597738824,1
3030,550634023902,1
3031,545957998521,1
3032,39375321605,1
3032,44928090920,1
3032,527419046969,1
3032,540662535716,1
3032,547510552253,1
3032,549640657338,1
3032,550634023902,1
3033,35721723963,1
3033,42711696783,1
3033,522151739462,1
3033,522609190751,1
3033,529389246092,1
3033,541659214822,1
3033,545516801138,1
3033,545957998521,1
3033,547297272467,1
3033,548998614714,1
3033,549536550945,1
3033,551248890640,1
3034,35722333869,1
3034,35798891586,1
3034,36353085367,1
3034,36414345451,1
3034,42577833473,8
3034,42646163798,1
3034,44928090920,1
3034,45404080098,2
3034,520310825412,1
3034,521019257989,3
3034,527419046969,2
3034,530810980941,1
3034,536083448292,3
3034,537396783238,1
3034,539522491801,1
3034,539677826038,4
3034,540407272609,2
3034,541659214822,1
3034,547382055156,1
3034,547794157516,1
3034,549661564014,1
3034,550715341924,1
3035,36500131840,1
3035,520310825412,1
3035,528109847799,1
3035,544066720474,1
3035,550659732532,1
3035,550715341924,1
3035,551081926272,1
3035,551135995408,1
3035,551248890640,1
3036,43104145123,1
3037,36074765406,1
3037,36414345451,1
3037,40400203213,1
3037,550735773284,1
3038,36514978453,1
3039,538540548218,1
3040,36058620932,1
3040,36074765406,1
3040,522078457232,1
3040,529338111966,1
3040,537166359199,1
3040,537180206236,1
3040,547812750733,1
3041,35750823403,1
3041,36058620932,1
3041,36266985550,1
3041,36267739775,1
3041,36353085367,1
3041,36416065395,1
3041,521019257989,1
3041,522151739462,1
3041,522171062085,1
3041,528023284532,1
3041,531877266868,2
3041,532940035080,1
3041,537180206236,1
3041,538658965256,1
3041,541592740476,1
3041,541659214822,1
3041,543616921912,1
3041,545602185334,1
3041,546827381933,1
3041,547812750733,1
3042,39539028043,2
3042,531877266868,1
3042,545516801138,1
3043,40400203213,1
3044,531145857565,1
3045,535612234886,1
3046,39386028930,1
3047,42577833473,2
3047,43104145123,1
3047,527397362582,1
3047,536125595091,1
3047,544115759872,1
3047,550659732532,1
3048,35753244214,1
3048,35877393642,1
3048,36266985550,1
3048,36286235128,4
3048,42240451814,1
3048,520310825412,2
3048,527419046969,2
3048,528109847799,1
3048,530810980941,1
3048,530812936284,1
3048,535612234886,1
3048,539853979136,1
3048,540662291619,1
3048,541474263467,1
3048,542939108885,1
3048,545566976422,1
3048,546827381933,1
3048,547382055156,1
3048,549378588703,1
3048,550597738824,1
3048,550634023902,1
3049,42240451814,1
3049,528023284532,1
3049,531145857565,1
3049,531877266868,1
3049,547510552253,1
3049,547572252871,1
3049,547742157633,1
3050,35754637865,1
3050,36500131840,1
3050,521019257989,1
3050,531846025844,1
3050,543626161846,1
3051,36074765406,1
3051,36266985550,1
3051,36286235128,2
3051,44928090920,2
3051,521019257989,1
3051,531145857565,1
3051,541659214822,1
3051,545516801138,1
3051,547644315780,1
3051,549765831606,1
3051,550735773284,1
3052,35722000205,1
3052,520310825412,1
3052,528166273868,1
3052,531379484499,1
3052,536009750573,1
3052,543626161846,1
3052,545516801138,1
3052,545566976422,1
3052,547794157516,1
3053,35722000205,1
3054,530812936284,1
3055,36286235128,2
3056,35721723963,1
3056,45171930915,1
3056,528166273868,1
3056,530812936284,1
3056,541474263467,1
3056,545516801138,1
3056,550634023902,1
3057,545602185334,1
3057,549640657338,1
3058,36286235128,2
3059,35722000205,1
3059,35798985871,1
3059,36353085367,1
3059,520310825412,2
3059,521906910410,1
3059,530910185416,1
3059,531846025844,1
3059,537105495948,1
3059,538658965256,1
3059,541659214822,1
3059,545516801138,1
3059,545538490326,1
3059,545912368452,1
3060,35722000205,1
3060,37276995387,1
3060,42240451814,1
3060,43104145123,1
3060,44928090920,1
3060,541659214822,1
3060,545516801138,1
3060,548547222435,1
3061,537396783238,3
3062,35721723963,1
3062,35797606083,1
3062,35798891586,1
3062,35798985871,2
3062,35877393642,2
3062,36081332365,1
3062,36353085367,5
3062,36500131840,1
3062,527475911875,1
3062,528023284532,1
3062,530810980941,1
3062,533790993106,1
3062,533823532718,1
3062,535612234886,1
3062,536083448292,2
3062,538658965256,1
3062,539853979136,1
3062,541012296041,1
3062,542939108885,1
3062,542978775847,1
3062,543665285542,1
3062,546827381933,1
3062,549536550945,1
3063,35721723963,1
3063,536083448292,1
3063,542939108885,1
3063,544768785584,1
3063,545957998521,1
3063,547510552253,1
3063,549378588703,2
3064,35722333869,1
3064,36266985550,1
3064,527419046969,1
3064,537396783238,1
3064,549736062191,1
3064,550634023902,1
3065,44928090920,2
3065,522078457232,1
3065,531145857565,1
3065,545516801138,1
3065,548547222435,1
3065,550905064205,1
3065,550977477078,1
3066,35877393642,1
3066,36266985550,1
3066,42577833473,1
3066,530812936284,1
3066,531846025844,1
3066,549710009588,1
3067,544768785584,1
3067,547644315780,1
3068,36081332365,1
3068,36414345451,1
3068,37276995387,1
3068,538658965256,1
3068,539522491801,1
3068,540407272609,1
3068,546827381933,1
3068,547389639874,1
3069,43104145123,1
3070,531877266868,1
3070,541659214822,1
3070,544768785584,1
3071,36058620932,1
3071,36266985550,1
3071,36267739775,1
3071,36286235128,1
3071,42577833473,1
3071,531846025844,1
3071,536125595091,1
3071,545538490326,1
3072,536009750573,1
3073,538658965256,1
3074,521926312352,1
3074,535703074519,1
3075,36266985550,1
3075,531379484499,1
3076,35753244214,1
3076,35798891586,1
3076,35877393642,1
3076,36286235128,1
3076,520310825412,1
3076,521926312352,1
3076,527419046969,1
3076,527475911875,1
3076,528023284532,1
3076,530812936284,1
3076,536083448292,2
3076,537396783238,1
3076,541474263467,1
3076,547382055156,1
3076,549882564050,1
3077,35721723963,1
3077,35877393642,1
3077,36266985550,1
3077,36416065395,1
3077,37276995387,1
3077,39375321605,1
3077,42577833473,1
3077,520310825412,1
3077,522077917778,1
3077,527419046969,1
3077,536125595091,1
3077,541254875522,1
3077,542939108885,1
3077,547510552253,1
3078,35721027449,1
3078,35722000205,1
3078,45404080098,1
3078,528153854399,1
3078,531846025844,1
3078,531877266868,1
3078,547742157633,1
3079,547382055156,1
3080,36416065395,1
3080,528153854399,2
3080,544768785584,1
3080,547751184046,1
3080,550735773284,1
3081,44928090920,1
3082,533204346200,1
3083,544768785584,2
3084,36058620932,2
3084,36353085367,1
3084,43104145123,1
3084,527419046969,1
3085,547510552253,1
3086,521019257989,1
3087,36266985550,1
3087,36414345451,1
3087,37941111428,1
3087,528109847799,1
3087,529405509010,1
3087,530710879153,1
3087,531145857565,2
3087,531379484499,1
3087,540349069906,1
3087,540407272609,1
3087,544115759872,2
3088,538494418449,1
3089,35798891586,1
3089,36286235128,4
3090,36353085367,1
3090,531877266868,1
3090,546243180299,1
3091,522171062085,1
3092,35721723963,1
3092,35877393642,2
3092,36058620932,2
3092,37941111428,2
3092,42646163798,2
3092,44928090920,2
3092,531877266868,3
3092,539677826038,2
3092,548998614714,2
3092,549710009588,1
3093,545979147913,1
3094,528109847799,1
3094,530812936284,1
3094,532940035080,1
3094,537396783238,2
3094,538658965256,1
3094,550634023902,1
3094,550966828606,1
3095,36421128017,1
3095,37941111428,1
3095,538535227251,1
3095,538658965256,1
3095,544100858313,1
3096,530812936284,1
3097,36353085367,1
3097,530710879153,1
3097,530810980941,1
3097,535612234886,1
3097,540349069906,1
3097,543674126623,1
3097,544066720474,1
3097,547644315780,1
3098,527419046969,1
3099,35798891586,1
3099,39386028930,1
3099,530810980941,1
3099,537166359199,1
3099,538535227251,1
3099,538658965256,1
3099,542939108885,1
3099,542978775847,1
3099,547389639874,1
3099,549640657338,1
3099,549882564050,1
3099,550367550663,1
3099,550634023902,1
3100,35722000205,1
3100,541659214822,1
3100,544100858313,1
3100,545516801138,1
3100,551091071810,1
3101,530812936284,1
3102,36286235128,7
3103,35754637865,1
3103,527475911875,1
3103,538658221958,1
3103,540407272609,1
3103,541659214822,1
3103,543643323771,1
3103,546827381933,1
3104,40415550893,1
3104,43104145123,1
3105,40415550893,1
3106,42711696783,1
3107,545516801138,1
3107,547812750733,1
3108,42240451814,1
3108,530812936284,1
3108,533204346200,1
3108,549882564050,2
3109,550659732532,1
3110,36081332365,1
3110,37276995387,1
3110,528109847799,2
3110,530812936284,1
3110,541659214822,1
3110,547382055156,1
3110,548547222435,2
3111,36286235128,1
3111,39375321605,1
3111,39386028930,1
3111,538535227251,1
3112,40400203213,1
3112,545538490326,1
3112,546783957758,1
3113,42577833473,2
3113,529338111966,4
3113,537396783238,3
3113,538658965256,1
3113,539677826038,3
3113,544115759872,2
3114,35722333869,2
3114,36416065395,1
3114,528705813655,3
3114,529337915679,1
3114,530812936284,1
3114,533204346200,1
3114,543616921912,1
3114,547742157633,1
3114,549744152016,1
3115,545957998521,1
3116,35722000205,1
3116,35877393642,2
3116,36266985550,1
3116,36286235128,2
3116,36414345451,1
3116,44928090920,2
3116,521019257989,1
3116,522078297513,1
3116,522609190751,1
3116,528109847799,1
3116,530910185416,1
3116,539677826038,2
3116,540407272609,1
3116,544768785584,5
3116,545516801138,1
3116,545955506006,1
3116,546243180299,2
3116,547382055156,2
3116,548998614714,1
3117,35877393642,1
3117,36286235128,2
3117,37276995387,1
3117,521906910410,1
3117,527419046969,1
3117,530812936284,1
3117,539522491801,1
3117,547751184046,1
3117,549744152016,1
3117,550659732532,1
3118,545516801138,1
3119,531846025844,1
3119,545516801138,1
3120,45171930915,1
3120,521019257989,1
3120,522566248653,1
3120,527419046969,1
3120,532940035080,1
3120,535612234886,1
3120,536125595091,1
3120,542939108885,1
3120,543694756340,1
3120,543694848992,1
3120,544099790786,1
3120,545912368452,1
3120,547297272467,1
3120,547389639874,1
3120,550597738824,1
3120,550634023902,1
3121,537252200486,1
3122,538494418449,1
3122,541659214822,2
3122,547380519834,1
3123,528109847799,2
3123,535612234886,1
3123,535703074519,1
3123,537166359199,1
3123,540662291619,3
3123,541256147554,1
3123,541474263467,1
3123,543889179481,1
3123,545566976422,1
3123,548547222435,2
3123,550659732532,1
3123,551135995408,1
3124,44928090920,1
3124,548547222435,1
3125,42240451814,1
3125,527419046969,2
3126,543827067334,1
3127,39539028043,1
3127,45404080098,1
3127,530812936284,1
3127,540407272609,1
3127,540662291619,1
3127,541659214822,1
3127,544115359956,2
3127,544768785584,1
3127,545566976422,1
3128,35722000205,1
3128,42240451814,1
3128,527475911875,1
3128,529338111966,1
3128,536009750573,1
3128,547742157633,1
3128,547751184046,1
3128,549378588703,2
3129,35721723963,1
3129,36500131840,1
3129,40400203213,1
3129,531145857565,1
3129,538539816052,1
3129,543674126623,1
3129,547355238181,1
3129,547382055156,1
3130,536083448292,3
3130,544115759872,4
3131,547794157516,1
3132,550977477078,1
3133,545538490326,1
3134,537166359199,1
3134,544115759872,1
3135,35722000205,1
3135,35877393642,1
3135,527419046969,1
3135,538535227251,1
3135,545957998521,1
3135,547306204530,1
3135,547327221986,1
3135,547387807548,1
3135,547572252871,1
3135,547751184046,1
3135,549710009588,1
3135,549882564050,1
3135,550367550663,1
3136,544099790786,1
3137,541659214822,1
3138,40400203213,1
3138,520310825412,1
3138,527419046969,1
3138,531877266868,1
3138,541659214822,1
3138,549736062191,1
3139,536125595091,1
3140,527419046969,1
3141,544115759872,1
3141,547380519834,1
3141,547510552253,1
3142,35722000205,5
3142,36074765406,1
3142,36266985550,1
3142,37941111428,1
3142,39539028043,9
3142,527475911875,2
3142,528705813655,2
3142,529339155756,1
3142,533204346200,1
3142,536009750573,1
3142,537396783238,3
3142,541254875522,5
3142,541474263467,1
3142,544114247390,1
3142,544115759872,2
3142,545957998521,4
3142,545974803385,4
3142,547812750733,1
3142,550597738824,1
3142,550634023902,1
3143,545538490326,1
3143,546275765548,1
3143,546827381933,1
3144,36266985550,1
3144,36353085367,1
3144,39386028930,1
3144,42577833473,1
3144,531145857565,1
3144,536125595091,1
3144,538658965256,1
3144,550659732532,1
3144,551053390911,1
3144,551135995408,1
3145,35798891586,1
3145,35877393642,1
3145,521019257989,1
3145,528166273868,1
3145,535612234886,1
3145,538658965256,1
3145,542978775847,1
3145,547510552253,1
3146,549882564050,4
3147,539677826038,3
3148,45171930915,1
3148,524619920574,1
3148,542939108885,1
3148,545602185334,1
3148,547380519834,1
3148,551248890640,1
3149,36266985550,1
3149,36500131840,1
3149,37941111428,1
3149,521019257989,1
3149,521926312352,2
3149,540349069906,1
3149,543636819112,1
3149,544016559367,1
3149,545912368452,1
3149,547794157516,1
3150,35722333869,1
3150,42577833473,1
3150,520310825412,1
3150,541659214822,1
3150,549736062191,1
3151,543695068744,1
3151,544099790786,1
3152,35877393642,1
3152,530710879153,1
3152,540662535716,1
3152,541659214822,1
3152,545912368452,1
3153,529405509010,1
3153,536083448292,1
3153,542978775847,1
3153,547380519834,1
3153,549640657338,1
3154,36414345451,1
3154,36416065395,1
3154,43104145123,1
3154,44928090920,2
3154,521906910410,1
3154,528109847799,1
3154,531145857565,1
3154,538658221958,1
3154,541659214822,1
3154,547387807548,1
3154,547510552253,1
3154,548547222435,1
3154,548998614714,1
3154,549378588703,1
3154,549710009588,1
3154,550977477078,1
3155,36266985550,1
3155,521906910410,1
3156,35722000205,1
3156,527475911875,2
3156,545516801138,1
3156,547794157516,1
3157,529389246092,1
3157,537166359199,1
3157,543719829706,1
3157,545516801138,1
3157,546275765548,1
3158,35798309577,1
3159,545538490326,2
3160,35798891586,1
3161,40400203213,1
3162,522171062085,1
3163,35721723963,1
3163,35877393642,1
3163,37941111428,1
3163,528705813655,1
3163,530812936284,1
3163,538494418449,1
3163,538658965256,1
3163,539677826038,1
3163,539853979136,1
3163,542939108885,1
3163,543665285542,1
3163,547380519834,1
3163,547382055156,1
3163,547387807548,1
3163,547389639874,1
3163,547510552253,1
3163,547644315780,1
3163,549536550945,1
3163,550597738824,1
3163,550659216693,1
3164,36267739775,1
3164,543889179481,1
3164,549882564050,1
3164,550597738824,1
3165,36266985550,1
3165,36286235128,1
3165,528023284532,1
3165,544066720474,1
3165,547382055156,1
3165,547510552253,1
3166,35722333869,1
3167,520310825412,2
3167,530812936284,1
3167,531145857565,1
3167,549378588703,5
3167,549661564014,1
3167,550735773284,1
3168,530812936284,1
3168,535612234886,1
3168,535703074519,1
3168,536728628605,1
3168,537396783238,2
3168,541474263467,1
3168,545602185334,1
3168,550634023902,1
3169,35877393642,1
3169,36414345451,1
3169,42240451814,1
3169,45123664231,1
3169,45404080098,2
3169,530812936284,1
3169,533204346200,1
3169,537396783238,6
3169,546243180299,1
3169,547382055156,1
3169,550659732532,1
3169,550715341924,2
3170,522609190751,1
3170,539677826038,1
3170,546827381933,1
3170,547382055156,1
3170,549378588703,1
3171,35722000205,1
3172,544768785584,5
3173,35721027449,1
3173,36074765406,1
3173,36266985550,1
3173,36267739775,1
3173,36416065395,1
3173,521019257989,1
3173,527419046969,1
3173,539677826038,3
3173,541659214822,1
3173,544768785584,1
3173,545912368452,1
3174,35722333869,1
3174,36416065395,1
3174,44928090920,1
3174,528166273868,1
3174,531379484499,1
3174,545566976422,1
3174,545602185334,1
3174,545939669017,1
3174,546275765548,2
3174,547812750733,1
3174,549744152016,1
3175,35722333869,1
3175,35877393642,1
3175,39539028043,2
3175,40601929263,1
3175,42240451814,1
3175,45171930915,1
3175,521906910410,1
3175,527475911875,1
3175,528166273868,1
3175,530710879153,1
3175,538658965256,1
3175,539522491801,1
3175,541851060973,1
3175,546104970758,1
3175,547327221986,1
3175,549710009588,1
3175,549744152016,1
3176,543670894727,1
3177,530812936284,1
3178,44928090920,1
3179,35721723963,1
3179,36266985550,1
3179,36267739775,1
3179,36353085367,4
3179,36500131840,2
3179,528023284532,1
3179,539677826038,3
3179,539853979136,1
3179,546243180299,3
3179,547382055156,2
3180,530812936284,1
3180,535703074519,1
3180,545516801138,1
3181,36286235128,1
3182,36500131840,1
3182,37276995387,1
3182,521019257989,1
3182,528726320954,1
3182,539677826038,2
3182,541659214822,1
3182,545516801138,1
3182,546827381933,1
3182,547794157516,1
3183,35722333869,4
3183,35798985871,5
3183,536083448292,3
3184,35798891586,1
3184,36266985550,1
3184,547794157516,1
3184,549640657338,1
